flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label_binary,label_binary_name,label_8class,label_8class_name
0.38867804,0.2769119,-0.49185735,0.38867804,-0.79568434,-0.76584,-0.70256275,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.27050745,-0.36443144,-0.48233527,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.42860022,1.7089847,2.382063,3.6778424,2.0040736,-0.42690015,2.0090358,-0.56275755,-0.413815,2.0040739,2.004074,1.9751686,-0.56275755,1,Malicious,7,Web
-0.5175506,1.4094859,1.6944783,-0.5175506,-0.7838403,-0.7524098,-0.6837896,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,6.856455,3.9561102,-0.27890018,0.13991395,-0.10504629,-0.5742643,-0.14263023,-0.45806262,-0.40052798,-0.46558508,-0.5763366,-0.06059636,-0.57874316,-1.0508525,-0.46558502,-0.4655851,-0.48104826,-0.57874316,1,Malicious,6,Spoofing
0.6627217,-0.37027323,-1.4856462,0.6627217,-0.7735232,-0.7443074,-0.68260956,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,0.21043134,-0.36443144,-0.3491271,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.015762007,0.035120923,1.9850731,1.0868399,2.5598915,0.0151486965,0.031138113,-0.37892324,0.37795323,2.559892,2.5598917,2.9801216,-0.37892324,0,Benign,0,Benign
-0.521506,-0.37027323,-0.49185735,-0.521506,1.531918,1.7375255,1.4989921,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,0.2753225,-0.08271083,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.14430527,0.33682945,-0.49377382,-0.34547624,-0.559974,-0.14380011,-0.31129268,-0.123153724,0.14652604,-0.559974,-0.5599741,-0.5098485,-0.123153724,1,Malicious,3,DoS
3.0659945,1.4094859,-0.49185735,3.0659945,-0.7595833,-0.73654723,-0.6565111,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,1.5876652,-0.36443144,-0.21591897,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,13.718206,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,3.8240147,1.7089847,2.382063,2.3352396,1.6758494,3.8252764,-0.093522474,0.3803925,3.1268795,1.6758496,1.6758497,1.4597394,0.3803925,1,Malicious,7,Web
-0.49716926,1.4094859,-0.49185735,-0.49716926,0.7039246,0.53351897,0.29931796,-0.22433367,-0.8452867,-0.49024794,1.9879376,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,0.45012173,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,6.856455,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.30912474,-0.9071609,-0.73844343,-0.6733537,-0.65040416,-0.3093013,-0.30921066,-0.043225754,-0.14235432,-0.65040404,-0.65040416,-0.5329469,-0.043225754,1,Malicious,4,Mirai
-0.5080604,1.4094859,-0.49185735,-0.5080604,-0.6880231,-0.6714498,-0.54682076,-0.22433367,-0.8452867,2.0397842,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.14648335,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,3.5855124,0.13991395,-0.10504629,-0.5709729,-0.9071609,-0.9171511,-0.80735916,-0.92146945,-0.57243586,-0.2339432,-0.55476475,-1.0138665,-0.92146945,-0.9214695,-0.5758369,-0.55476475,1,Malicious,5,Recon
-0.36672607,0.2769119,1.6944783,-0.36672607,0.39202544,-0.051278777,0.5953677,-0.22433367,-0.8452867,2.0397842,1.9879376,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,1.3825787,3.6781113,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.85877866,0.46684635,-0.37894028,-0.3102656,-0.5337393,0.85967267,-0.30763426,0.8679531,1.263755,-0.53373927,-0.5337393,-0.50232446,0.8679531,1,Malicious,3,DoS
0.102322996,1.4094859,-0.49185735,0.102322996,-0.7199053,-0.69074637,-0.67306185,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.21591897,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.24853377,-0.9071609,-0.43800613,-0.32655692,-0.37485638,-0.25059327,-0.2023897,-0.24304569,-0.028014407,-0.37485635,-0.37485644,-0.44884875,-0.24304569,1,Malicious,6,Spoofing
-0.04528477,-1.341051,-0.49185735,-0.04528477,-0.7284356,-0.6895245,-0.62458396,-0.22433367,-0.8452867,-0.49024794,1.9879376,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.3491271,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.32527915,-0.20999202,-0.1109857,-0.25281152,-0.17063023,-0.32519692,-0.18999034,-0.34695205,-0.174942,-0.17063025,-0.17063026,-0.36017224,-0.34695205,1,Malicious,6,Spoofing
-0.5261088,0.2769119,-0.49185735,-0.5261088,0.5471557,0.4110851,0.19035527,-0.22433367,1.1830305,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,0.07926621,-0.15922734,-0.08271083,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.37804636,-0.07103924,-0.23904708,-0.37120324,-0.33014914,-0.3769541,-0.30835012,-0.36293763,-0.28927475,-0.33014914,-0.33014917,-0.43135417,-0.36293763,1,Malicious,2,DDoS
2.3026795,-1.341051,-0.49185735,2.3026795,-0.7773422,-0.7501499,-0.68233377,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,0.25415304,-0.36443144,0.18370545,-0.19429077,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.9163565,1.7089847,2.382063,1.5784954,2.9263234,0.9158813,0.08409751,-0.1631177,1.3129948,2.9263237,2.9263237,3.7335207,-0.1631177,0,Benign,0,Benign
-0.33445525,1.4094859,-0.49185735,-0.33445525,2.4128916,3.3295543,1.5590036,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,6.3348784,1.5157869,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,3.4449158,0.2501661,-0.3468368,-0.39812994,-0.2853649,3.4451153,-0.31238765,4.0331006,2.9354782,-0.28536478,-0.2853649,-0.41275173,4.0331006,1,Malicious,2,DDoS
-0.53436494,1.4094859,-0.49185735,-0.53436494,0.6346523,1.1283815,0.3108004,4.4576454,1.1830305,2.0397842,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.20751065,-0.21591897,0.14036125,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.4290084,-0.13480431,-0.3051129,-0.33832327,-0.42139664,-0.42923343,-0.3086798,-0.42688,-0.41489872,-0.42139655,-0.42139667,-0.46591878,-0.42688,1,Malicious,3,DoS
-0.047844548,-1.341051,1.6944783,-0.047844548,1.2298368,1.4377112,2.2270226,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,6.141745,3.9135334,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,3.1176543,-0.8715577,-0.68735397,-0.63890874,-0.6879246,3.1183767,-0.31075963,6.1751704,2.7628646,-0.68792456,-0.6879247,-0.5412398,6.1751704,1,Malicious,2,DDoS
-0.4087319,-0.37027323,-0.49185735,-0.4087319,-0.7567844,-0.7310746,-0.6483045,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.54871917,-0.09281529,-0.56587654,-0.44163826,-0.6041392,-0.54885197,-0.1029214,-0.54677194,-0.8499408,-0.60413915,-0.6041392,-0.521679,-0.54677194,1,Malicious,6,Spoofing
3.971521,-0.37027323,1.6944783,3.971521,-0.76399255,-0.7385906,-0.6753498,-0.22433367,-0.8452867,-0.49024794,1.9879376,1.2619036,-0.09977612,-0.10035866,1.8062738,-0.36443144,0.98295426,-0.19429077,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,3.487662,1.7089847,2.3087728,1.753399,1.810851,3.4861724,-0.066784,0.49229166,2.9574986,1.810851,1.8108512,1.6647258,0.49229166,0,Benign,0,Benign
-0.54290444,0.2769119,1.6944783,-0.54290444,-0.5335187,-0.567626,-0.46832156,-0.22433367,-0.8452867,2.0397842,1.9879376,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,3.5855124,0.13991395,-0.10504629,-0.5788504,-0.9071609,-0.9171511,-0.8263065,-0.8693183,-0.57870233,-0.24854961,-0.57874316,-1.1229638,-0.86931837,-0.8693184,-0.5706549,-0.57874316,1,Malicious,5,Recon
-0.2796491,0.2769119,1.6944783,-0.2796491,-0.74682504,-0.7252836,-0.6575139,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.50785995,-0.7708447,-0.34686756,-0.42579293,-0.20441774,-0.5073568,-0.1317044,-0.49881518,-0.66218007,-0.20441768,-0.20441778,-0.37639147,-0.49881518,1,Malicious,6,Spoofing
-0.3915469,-0.37027323,-0.49185735,-0.3915469,0.4742179,0.67738813,0.97139424,-0.22433367,1.1830305,-0.49024794,1.9879376,-0.7924536,10.022438,-0.10035866,-0.33609003,0.9875014,0.3169136,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.08586332,-0.9071609,-0.9171511,-0.77270883,-0.9015763,-0.08783833,-0.30814287,0.7640467,0.23528357,-0.9015762,-0.90157634,-0.5740328,0.7640467,1,Malicious,4,Mirai
-0.20824964,-0.37027323,1.6944783,-0.20824964,-0.7699957,-0.7455763,-0.68198866,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.3491271,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.49435577,0.005947963,0.04649658,-0.036935277,-0.1481339,-0.49637237,0.003259924,-0.5227936,-0.6126846,-0.14813389,-0.14813393,-0.34903273,-0.5227936,1,Malicious,6,Spoofing
0.04965974,1.4094859,1.6944783,0.04965974,-0.74041617,-0.70262027,-0.6377934,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.3491271,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.31245053,-0.9071609,-0.123978846,-0.1844306,-0.10752827,-0.31186867,-0.16140312,-0.35494483,-0.14898261,-0.10752825,-0.10752828,-0.3282371,-0.35494483,1,Malicious,6,Spoofing
-0.4800774,1.4094859,1.6944783,-0.4800774,0.9525529,0.9384804,0.96766794,-0.22433367,-0.8452867,2.0397842,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,0.050497312,2.1482735,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,6.856455,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.26320744,-0.37463534,-0.07568569,-0.291015,-0.06470543,0.2618536,-0.3100574,0.24451494,0.6811601,-0.06470534,-0.06470544,-0.3053453,0.24451494,1,Malicious,2,DDoS
1.8143066,-1.341051,1.6944783,1.8143066,-0.7967903,-0.76657665,-0.7051944,-0.22433367,-0.8452867,-0.49024794,1.9879376,1.2619036,-0.09977612,-0.10035866,-0.22678575,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.44460493,1.7089847,1.5811522,1.068855,2.1065776,-0.44604954,2.6083422,-0.5387792,-0.45745105,2.1065776,2.1065776,2.1480076,-0.5387792,1,Malicious,7,Web
-0.27581957,-1.341051,-0.49185735,-0.27581957,-0.74143714,-0.7104703,-0.6443225,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.16120319,-0.36443144,-0.3491271,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,5.8703485,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.4523309,0.16545005,0.21412195,-0.124458425,0.5480598,-0.45202452,-0.15774709,-0.4828296,-0.47943044,0.54805994,0.54806,0.13023731,-0.4828296,1,Malicious,1,BruteForce
-0.5025516,0.2769119,-0.49185735,-0.5025516,-0.7293127,-0.7120551,-0.68671584,-0.22433367,1.1830305,-0.49024794,1.9879376,1.2619036,-0.09977612,-0.10035866,-0.31422916,-0.34028977,-0.48233527,-0.19429077,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.55860984,0.8473961,-0.29102233,0.004013135,-0.37916246,-0.55690247,-0.13229123,-0.57075036,-0.9119614,-0.37916246,-0.37916252,-0.45047706,-0.57075036,1,Malicious,1,BruteForce
1.0380645,-1.341051,-0.49185735,1.0380645,-0.6112105,-0.62948847,-0.546089,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,3.2053685,-0.36443144,0.58332986,-0.19429077,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,5.8703485,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,2.6557915,-0.056421693,-0.17951648,0.16697909,-0.3511528,2.653656,-0.2676495,1.3954778,2.505686,-0.35115278,-0.35115284,-0.43970707,1.3954778,1,Malicious,1,BruteForce
-0.5411297,-0.37027323,-0.49185735,-0.5411297,-0.6394608,-0.6693538,-0.65821636,-0.22433367,1.1830305,2.0397842,-0.50303394,-0.7924536,-0.09977612,9.964263,-0.33609003,-0.3523606,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.5792649,-0.9071609,-0.88508564,-0.8647936,-0.81525064,-0.5805545,-0.23539306,-0.57874316,-1.1322478,-0.8152506,-0.8152507,-0.5637382,-0.57874316,1,Malicious,5,Recon
-0.026662305,1.4094859,-0.49185735,-0.026662305,-0.78532803,-0.753821,-0.6897468,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.3491271,-0.19429077,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.43542886,1.7089847,2.244299,1.2108427,1.500047,-0.43542325,0.33376268,-0.5387792,-0.4321386,1.5000471,1.5000472,1.2074925,-0.5387792,0,Benign,0,Benign
-0.5439937,-0.37027323,1.6944783,-0.5439937,1.4687476,1.2546334,1.6353787,-0.22433367,-0.8452867,2.0397842,1.9879376,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,0.09255382,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.4978958,-0.30994436,-0.6270309,-0.49236554,-0.5623238,-0.49621305,-0.31099412,-0.4748368,-0.62526333,-0.5623238,-0.56232387,-0.5105043,-0.4748368,1,Malicious,3,DoS
-0.5441239,1.4094859,1.6944783,-0.5441239,-0.63358134,-0.59247434,-0.5662698,-0.22433367,1.1830305,2.0397842,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.3523606,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,3.5855124,0.13991395,-0.10504629,-0.5788032,-0.9071609,-0.8866736,-0.82192695,-0.78857154,-0.57735467,-0.25758958,-0.57874316,-1.1219611,-0.78857154,-0.7885716,-0.5597461,-0.57874316,1,Malicious,5,Recon
1.5109361,-0.37027323,1.6944783,1.5109361,-0.75660026,-0.74203163,-0.6841367,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,0.050497312,-0.19429077,-0.5058416,2.5814092,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.7175738,0.6460161,0.5230748,0.5846418,0.6098312,0.718039,-0.10852556,0.004731027,1.1386578,0.6098312,0.60983115,0.18535087,0.004731027,0,Benign,0,Benign
-0.49860632,-0.37027323,-0.49185735,-0.49860632,1.2607694,1.2800112,-0.12448672,-0.22433367,1.1830305,-0.49024794,-0.50303394,1.2619036,10.022438,-0.10035866,0.86625695,0.589164,0.18370545,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.35045996,-0.9071609,-0.9171511,-0.8067992,-0.89327645,-0.3505921,-0.31078732,0.13261577,-0.22786316,-0.8932764,-0.8932766,-0.5732171,0.13261577,1,Malicious,4,Mirai
-0.49919418,-0.37027323,-0.49185735,-0.49919418,-0.6803759,-0.6956362,-0.5672045,-0.22433367,1.1830305,2.0397842,-0.50303394,-0.7924536,-0.09977612,9.964263,-0.33609003,-0.3040773,-0.48233527,-0.098675914,1.9769036,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.56495565,-0.9071609,-0.7220889,-0.7431227,-0.6193663,-0.5636457,-0.23704444,-0.54677194,-0.9593119,-0.6193662,-0.6193663,-0.5255146,-0.54677194,1,Malicious,5,Recon
0.30100352,-1.341051,-1.684404,0.30100352,-0.7444138,-0.7186804,-0.6453557,-0.22433367,-0.8452867,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.36443144,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.22468925,-0.058251113,-0.35629284,-0.19612469,-0.20965037,-0.22374582,-0.1530562,-0.27501687,0.014088902,-0.20965028,-0.20965031,-0.3788484,-0.27501687,1,Malicious,6,Spoofing
-0.43195394,-1.341051,-0.49185735,-0.43195394,2.7818067,2.0819478,3.9355626,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,2.6170633,0.18370545,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,0.37221044,-0.8981284,-0.8688405,-0.7954863,-0.8004159,0.37297335,-0.31267184,2.2507071,0.8003654,-0.8004158,-0.80041593,-0.56156564,2.2507071,1,Malicious,4,Mirai
-0.52481514,-1.341051,-0.49185735,-0.52481514,0.42494768,0.14184634,0.8625228,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.1471565,-0.3491271,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.44077358,-0.65663695,-0.48923108,-0.56194687,-0.53734726,-0.4419678,-0.3077421,-0.37093043,-0.44678172,-0.5373472,-0.53734726,-0.50338113,-0.37093043,1,Malicious,3,DoS
-0.4952171,-0.37027323,-0.49185735,-0.4952171,0.4765086,0.867702,1.0114423,4.4576454,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,0.14254338,-0.48233527,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.20125118,-0.9071609,-0.24665344,-0.44693917,-0.33353695,-0.20181395,-0.30805537,-0.11516093,0.05412309,-0.33353686,-0.33353695,-0.43271744,-0.11516093,1,Malicious,3,DoS
-0.48331156,-1.341051,1.6944783,-0.48331156,1.6873806,2.0984619,0.15102418,-0.22433367,1.1830305,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,1.4346392,0.589164,0.58332986,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.08866148,-0.9071609,-0.7287319,-0.7205132,-0.64877045,-0.08723854,-0.3115707,0.54024845,0.23115733,-0.6487704,-0.6487705,-0.5325686,0.54024845,1,Malicious,4,Mirai
-0.4976744,-0.37027323,-0.49185735,-0.4976744,0.17304671,-0.11527152,-0.43306404,-0.22433367,1.1830305,2.0397842,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,-0.026448222,-0.3491271,0.61843556,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,1.6448903,-0.14584796,-0.25277355,3.5855124,0.13991395,-0.10504629,-0.2938648,-0.9071609,-0.5728113,-0.42443165,-0.5917955,-0.29343688,-0.3058293,-0.24304569,-0.1124485,-0.59179544,-0.5917955,-0.5184781,-0.24304569,1,Malicious,3,DoS
-0.41843635,-1.341051,-0.49185735,-0.41843635,-0.6855018,-0.6260873,-0.56606704,-0.22433367,-0.8452867,-0.49024794,-0.50303394,1.2619036,-0.09977612,-0.10035866,-0.16120319,-0.36443144,-0.3491271,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,0.6909535,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.4411956,0.7006301,0.40887433,0.0383905,0.7138168,-0.44188994,-0.23273192,-0.49082237,-0.44794977,0.713817,0.71381706,0.28276357,-0.49082237,1,Malicious,1,BruteForce
-0.32635322,1.4094859,1.6944783,-0.32635322,1.4655157,0.68677026,2.4905276,-0.22433367,1.1830305,-0.49024794,-0.50303394,-0.7924536,-0.09977612,-0.10035866,-0.33609003,2.5084257,4.9791985,-0.19429077,-0.5058416,-0.38738528,-0.36360657,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,3.5855124,-7.14726,-0.10504629,2.4505744,-0.4966549,-0.41697806,-0.377825,-0.44483656,2.4525316,-0.31121442,2.7862244,2.38554,-0.4448365,-0.44483656,-0.47407502,2.7862244,1,Malicious,2,DDoS
-0.53160393,-0.37027323,1.6944783,-0.53160393,1.6455712,0.92200166,1.907342,-0.22433367,1.1830305,-0.49024794,1.9879376,1.2619036,-0.09977612,-0.10035866,0.31973562,-0.06266071,-0.08271083,-0.19429077,-0.5058416,-0.38738528,2.750225,-0.04476615,-0.072895825,-0.17034765,-0.09756185,-1.4472755,-0.60794324,-0.14584796,-0.25277355,-0.27890018,0.13991395,-0.10504629,-0.4413362,-0.9071609,-0.8567704,-0.7281075,-0.80992824,-0.44157466,-0.3115081,-0.25903127,-0.44833922,-0.8099282,-0.80992824,-0.56297237,-0.25903127,1,Malicious,4,Mirai
